Date,Adj Close,Volume,sentiment,news_count,is_grouped_day,Change,Change Sentiment,moving_avg_7,moving_avg_30,moving_avg_90,sentiment_change,daily_return,rolling_volatility_7,rolling_volatility_30
2021-05-14,14.212824821472168,258616000,0.7031233971860229,5.0,False,0.5765256881713885,0.478306067348593,14.194721358163017,14.789435132344563,13.877299976348876,0.4053687004320764,0.04227875045388774,0.029048960953160296,0.02584591936838742
2021-05-17,14.135489463806152,216980000,0.4158064133899155,11.0,True,-0.07733535766601562,-0.28731698379610743,14.14375809260777,14.795355796813965,13.894545057084825,-0.032156537699332265,-0.005441237659468023,0.02893522768086678,0.025782865107192632
2021-05-18,13.98605728149414,186256000,0.566465925503444,8.0,False,-0.14943218231201172,0.15065951211352852,14.030213219778878,14.80048656463623,13.902044200897217,-0.08464823945337309,-0.010571419029714701,0.02711374676301641,0.025804817029546376
2021-05-19,14.0359525680542,344000000,0.4824007915545113,7.0,False,0.049895286560058594,-0.08406513394893267,14.001702444893974,14.797900422414143,13.910843128628201,0.024069525731411436,0.003567501945389351,0.023942849409535852,0.025544639729328994
2021-05-20,14.581544876098633,321592000,0.5160699708789002,14.0,False,0.5455923080444336,0.03366917932438884,14.045360156467982,14.807729562123617,13.921883042653402,0.2815638065242428,0.03887105669523283,0.028532340708949756,0.026427087275521836
2021-05-21,14.959989547729492,672992000,0.4310348298814562,10.0,False,0.3784446716308594,-0.08503514099744397,14.221165384565081,14.827412764231363,13.93864361445109,0.163122834655951,0.025953674651523873,0.022615577134691197,0.026806343878598732
2021-05-24,15.57892608642578,554816000,0.2322910734683792,26.0,True,0.6189365386962873,-0.19874375641307698,14.498683520725795,14.840817705790203,13.961760319603814,0.1437734329825636,0.04137279218822876,0.023073602991410293,0.02588899871296388
2021-05-25,15.614602088928224,435408000,0.5633119776331147,10.0,False,0.03567600250244496,0.3310209041647355,14.69893741607666,14.839761670430502,13.988947677612305,0.020096719523696217,0.0022900168024759804,0.02136141054613382,0.02527521624226911
2021-05-26,15.666738510131836,370440000,0.039631642769498,19.0,False,0.052136421203611505,-0.5236803348636166,14.917687279837471,14.853831704457601,14.020491112603082,0.002066252020421612,0.003338952917703919,0.020279107400598347,0.02480023519927412
2021-05-27,15.455188751220703,581476000,0.2181469057865199,20.0,False,-0.2115497589111328,0.17851526301702192,15.127563204084124,14.832235940297444,14.047846857706705,-0.04614892532634789,-0.013503114178762932,0.020914933977438113,0.02263199702312754
2021-05-28,16.2100830078125,644536000,0.1520373451379919,12.0,False,0.7548942565917969,-0.06610956064852799,15.438153266906738,14.843279075622558,14.07981628841824,0.11477211863213485,0.048844065817842175,0.023758132504818112,0.02425094085274566
2021-06-01,16.23004150390625,472804000,0.1717056523879062,18.0,False,0.01995849609375,0.01966830724991428,15.67365278516497,14.873306941986083,14.106446234385173,0.003426986592458821,0.001231239598472822,0.02330067750244456,0.02330179839805013
2021-06-02,16.742704391479492,594168000,0.3088358315554532,4.0,False,0.5126628875732422,0.137130179167547,15.928326334272112,14.926760069529216,14.14049039416843,0.15832866919130206,0.03158728136646194,0.02380778141952261,0.02373352221085521
2021-06-03,16.93379783630371,580008000,-0.2941030190766222,12.0,False,0.19109344482421875,-0.6029388506320754,16.12187944139753,14.980288028717041,14.177314525180392,-0.056201159048554654,0.011413535134829678,0.021122487500231792,0.023720683380416364
2021-06-04,17.541013717651367,617120000,0.7029863400384785,6.0,False,0.6072158813476562,0.9970893591151007,16.397081102643693,15.071028836568196,14.223301760355632,0.42686447004182787,0.03585822195455002,0.02228371928820422,0.023373849379380553
2021-06-07,17.581676483154297,575756000,0.1306177932162617,14.0,True,0.04066276550292969,-0.5723685468222168,16.670643670218332,15.149321047465007,14.275476635826958,0.00531128069606301,0.002318153680138213,0.022390851504025516,0.023005764111841652
2021-06-08,17.420013427734375,323848000,0.1838561892509461,3.0,False,-0.16166305541992188,0.05323839603468439,16.951332909720286,15.215147908528646,14.324378363291423,-0.029722753312171345,-0.009194973845345067,0.021458199707571547,0.023084999088014264
2021-06-09,17.32544708251953,381656000,0.0176991829100777,4.0,False,-0.09456634521484375,-0.16615700634086839,17.11067063467843,15.281024010976155,14.372908231947157,-0.0016737470410950707,-0.005428603462743875,0.017693436670143836,0.02307306821816792
2021-06-10,17.392070770263672,287772000,0.4436741224149378,4.0,False,0.06662368774414062,0.4259749395048601,17.276674815586635,15.352613512674967,14.419437906477187,0.02955920619192844,0.003845423868533926,0.017511958245655147,0.022977667968653838
2021-06-11,17.79155921936035,416308000,0.5724797832022468,9.0,False,0.3994884490966797,0.12880566078730898,17.426511219569615,15.435922686258952,14.466862350040012,0.22869906073066898,0.02296957357025664,0.015982200806346446,0.023216513306304795
2021-06-14,17.984697341918945,321376000,0.4746704303301298,21.0,True,0.19313812255859375,-0.097809352872117,17.57663972037179,15.536155827840169,14.516723696390788,0.09167695574804104,0.010855604063550794,0.01596853068811564,0.0227116157627526
2021-06-15,17.754878997802734,243032000,0.5797125771641731,3.0,False,-0.22981834411621094,0.10504214683404334,17.60719190325056,15.634474500020344,14.562549040052627,-0.13322858454721143,-0.01277854943827983,0.012384690066123472,0.02274721312575071
2021-06-16,17.77659034729004,307124000,0.0,7.0,False,0.021711349487304688,-0.5797125771641731,17.635036740984237,15.749666023254395,14.60942750506931,0.0,0.0012228384935764058,0.012383943555199345,0.021550789792490525
2021-06-17,18.62198829650879,809656000,0.1644866758113284,9.0,False,0.84539794921875,0.1644866758113284,17.806747436523438,15.889470036824545,14.656303056081136,0.13905669840470639,0.04755681110397125,0.020210708755064723,0.022760605844841443
2021-06-18,18.603525161743164,968856000,0.4202407180883323,9.0,False,-0.018463134765625,0.25575404227700393,17.98933001926967,16.026513131459556,14.704918638865154,-0.007758961012067903,-0.000991469571972936,0.019718949480444604,0.022818067716718144
2021-06-21,18.39242935180664,672384000,-0.0757515771048409,13.0,True,-0.21109580993652344,-0.4959922951931732,18.132238388061523,16.146898396809895,14.74563578499688,0.015990840522915394,-0.011347086538772033,0.02132878353161904,0.022997033002115707
2021-06-22,18.851055145263672,580144000,0.1001341803735044,8.0,False,0.45862579345703125,0.17588575747834528,18.283594948904856,16.3007493019104,14.786056507958307,0.04592411792596794,0.024935574560844165,0.021567103629602537,0.021603350157214256
2021-06-23,19.02123260498047,332356000,0.2817162307533057,12.0,False,0.17017745971679688,0.1815820503798013,18.431671415056503,16.458925692240395,14.831576824188232,0.047941752510588534,0.009027476626927822,0.021544788648814487,0.02156580465678874
2021-06-24,19.169206619262695,320924000,0.3952697416146597,6.0,False,0.14797401428222656,0.11355351086135401,18.63371821812221,16.640254147847493,14.87465141084459,0.05848965039101966,0.00777941247842584,0.019508306350122014,0.019568854520060366
2021-06-25,18.995037078857425,278364000,0.5586119340016292,4.0,False,-0.17416954040526988,0.1633421923869695,18.80778203691755,16.818878746032716,14.920493041144477,-0.09729318380996271,-0.009085902398811352,0.020734830740366327,0.019647045738492082
2021-06-28,19.947235107421875,495436000,0.3758076635690836,9.0,True,0.9521980285644496,-0.1828042704325456,18.997103009905135,17.01002575556437,14.977768113878039,0.35784331636989336,0.05012877967078566,0.02152525964510323,0.02012053357517766
2021-06-29,19.988903045654297,367632000,0.5875878180226972,6.0,False,0.041667938232421875,0.2117801544536136,19.195014136178152,17.205139541625975,15.034425512949626,0.02448357290749329,0.0020889079618315876,0.02129180217645564,0.01994742849504457
2021-06-30,19.96469497680664,326568000,0.533558742596152,13.0,False,-0.02420806884765625,-0.054029075426545226,19.419623511178152,17.40442746480306,15.097139962514241,-0.012916426775036547,-0.001211075404806583,0.019854233444045303,0.01965643454753281
2021-07-01,20.17380142211914,480136000,0.4031025386247479,9.0,False,0.2091064453125,-0.13045620397140412,19.60858726501465,17.609022426605225,15.164546955956354,0.08429133894826576,0.010473811172944103,0.019012602918180983,0.019593190746794536
2021-07-02,20.448280334472656,342764000,0.310784067426409,5.0,False,0.2744789123535156,-0.09231847119833886,19.812451226370676,17.804580275217692,15.231046835581461,0.08530367280400242,0.01360571102145225,0.019056845047868493,0.018946114484868628
2021-07-06,20.65938377380371,446708000,0.150083427708778,19.0,False,0.2111034393310547,-0.16070063971763102,20.025333677019393,17.994560082753498,15.313098589579264,0.031683127775916746,0.010323774707605482,0.019019645115088576,0.01874897488484469
2021-07-07,20.333253860473633,418428000,0.3202359594461572,9.0,False,-0.3261299133300781,0.17015253173737918,20.216507502964564,18.15303767522176,15.387015597025554,-0.10443852569934965,-0.015786042647777943,0.020317573716734347,0.018456357816897098
2021-07-08,19.86513900756836,503300000,-0.1053132012832996,6.0,False,-0.46811485290527344,-0.4255491607294568,20.204779488699778,18.294722239176433,15.454320896996393,0.04929867372771524,-0.023022131928193468,0.014051495819524898,0.019335076161820737
2021-07-09,20.012357711791992,296624000,0.0,2.0,False,0.1472187042236328,0.1053132012832996,20.208130155290878,18.439576212565104,15.528088940514458,0.0,0.0074109073270287595,0.014355847260029586,0.019313800149377253
2021-07-12,20.473735809326172,321984000,-0.1114526838064193,10.0,True,0.4613780975341797,-0.1114526838064193,20.28085027422224,18.606861114501953,15.613650268978542,-0.05142182721968421,0.0230546597346859,0.01668347591077662,0.019037396837031026
2021-07-13,20.21173095703125,290708000,-0.0820739510693127,4.0,False,-0.2620048522949219,0.029378732737106603,20.28626877920968,18.740249379475912,15.70111632876926,0.02150377342717592,-0.012797119916706845,0.01741649953846778,0.01794996972017173
2021-07-14,19.804000854492188,380100000,-0.2456616087162748,5.0,False,-0.4077301025390625,-0.1635876576469621,20.194228853498185,18.859381357828777,15.783040682474772,0.10016363291179776,-0.020172943297428025,0.017822099788260073,0.01862196969027767
2021-07-15,18.930408477783203,550564000,-0.5065896395714053,8.0,False,-0.8735923767089844,-0.26092803085513055,19.947232382638113,18.93230482737223,15.86488191816542,0.44255284724933175,-0.04411191370509482,0.021755273259369406,0.020211288179453713
2021-07-16,18.126678466796875,688224000,0.0915633544089302,9.0,False,-0.8037300109863281,0.5981529939803355,19.632007326398575,18.97206751505534,15.927470291985406,-0.07359221584503452,-0.04245708759689937,0.02463255005110937,0.021881393768734988
2021-07-19,18.744260787963867,749060000,0.1875232229029156,21.0,True,0.6175823211669922,0.0959598684939854,19.471881866455078,19.01217575073242,15.99749721950955,0.11581102727309789,0.034070352287554284,0.030643690603079792,0.021789656244853677
2021-07-20,18.576826095581055,434687000,-0.246535591137262,13.0,False,-0.1674346923828125,-0.4340588140401776,19.26680592128209,19.04534740447998,16.059840053982207,0.0412786108634823,-0.008932584446879166,0.02990006867987432,0.021888469759663288
2021-07-21,19.373319625854492,371017000,-0.0486931760915729,12.0,False,0.7964935302734375,0.1978424150456891,19.10960360935756,19.110457611083984,16.132557339138454,-0.038783799725403044,0.042875651964191075,0.03420236430407469,0.023000829813886705
2021-07-22,19.55697250366211,323826000,-0.2140490992085916,11.0,False,0.1836528778076172,-0.16535592311701872,19.016066687447683,19.184841791788738,16.203598096635606,-0.039310733061786,0.009479680372512123,0.034645743228881344,0.022955495129657076
2021-07-23,19.52104377746582,195672000,0.0,2.0,False,-0.03592872619628906,0.2140490992085916,18.975644247872488,19.255807558695476,16.273130883110895,-0.0,-0.0018371312936887874,0.033920477203955676,0.022982807282271176
2021-07-26,19.257539749145508,203943000,0.2273906782625477,19.0,True,-0.2635040283203125,0.2273906782625477,19.022377286638534,19.30467357635498,16.339181476169163,-0.05991835972466943,-0.013498459986268196,0.029159074636389413,0.022915276123338928
2021-07-27,19.171701431274418,248863000,-0.3671627674462661,5.0,False,-0.0858383178710902,-0.5945534457088137,19.171666281563894,19.344240379333495,16.411138746473526,0.03151663434248175,-0.004457387547383784,0.02197954640368257,0.022902392072413225
2021-07-28,19.466144561767575,202191000,-0.1410377516466028,5.0,False,0.29444313049315696,0.2261250157996633,19.274792534964426,19.40128256479899,16.48500106599596,-0.04152759711254213,0.015358215938666708,0.019287956763589725,0.022836037703575854
2021-07-29,19.624841690063477,190781000,0.0064705399905934,7.0,False,0.158697128295902,0.1475082916371962,19.424509048461914,19.462890942891438,16.556851365831164,0.0010268561150309653,0.008152468394156953,0.018197096007533754,0.022849106988938904
2021-07-30,19.4621524810791,183497000,0.183506431904706,5.0,False,-0.162689208984375,0.1770358919141126,19.437199456351145,19.49089641571045,16.628174622853596,-0.029854516250121695,-0.008289962872248258,0.010511396507154963,0.0213674068194164
2021-08-02,19.71267318725586,217444000,-0.0643729836973425,6.0,True,0.2505207061767578,-0.24787941560204851,19.459442411150253,19.527868016560873,16.707024139828153,-0.01612676533456316,0.012872199332540912,0.011048114650678183,0.021457093305677084
2021-08-03,19.77755355834961,301811000,0.4262396901152855,4.0,False,0.06488037109375,0.490612673812628,19.49608666556222,19.574038823445637,16.78778927061293,0.02765458926956473,0.0032913025279439623,0.01098410786521778,0.021305381882409283
2021-08-04,20.235685348510746,231309000,0.2547542641802531,12.0,False,0.45813179016113637,-0.1714854259350324,19.635821751185826,19.620193163553875,16.870274119906956,0.11671102710008241,0.023164229529679226,0.011147436692289497,0.021243834437473505
2021-08-05,20.597999572753903,211435000,0.7283412768290594,4.0,False,0.36231422424315696,0.47358701264880626,19.83957862854004,19.672752062479656,16.955576144324407,0.2638884046985911,0.017904717236069345,0.010446885635772792,0.021397958994665275
2021-08-06,20.327512741088867,178497000,0.0,4.0,False,-0.2704868316650355,-0.7283412768290594,19.962631225585938,19.711362266540526,17.03872093624539,-0.0,-0.013131703916666848,0.013324193944812632,0.021572705152529834
2021-08-09,20.256649017333984,146443000,0.0,2.0,True,-0.07086372375488281,0.0,20.05288941519601,19.75341599782308,17.115795135498047,-0.0,-0.003486099094241024,0.013770350600744585,0.02149593515629748
2021-08-10,19.898324966430664,179238000,-0.086400918662548,8.0,False,-0.3583240509033203,-0.086400918662548,20.11519977024623,19.751785659790038,17.18374884923299,0.030959527176932487,-0.01768920666970608,0.015578333961662326,0.019799145786589086
2021-08-11,19.661771774291992,185925000,0.1456578373908996,2.0,False,-0.23655319213867188,0.2320587560534476,20.107928139822825,19.74088128407796,17.247125540839303,-0.0344558263948329,-0.011888095733572968,0.015844775858569856,0.019915039213174397
2021-08-12,19.867385864257812,151652000,0.0,1.0,False,0.2056140899658203,-0.1456578373908996,20.12076132638114,19.737637646993,17.314183892144097,0.0,0.010457556537944557,0.016336512080942694,0.020011512189717532
2021-08-13,20.14985084533691,183063000,0.7905959957524352,5.0,False,0.282464981079098,0.7905959957524352,20.10849925449916,19.736839294433594,17.381254047817656,0.22331568298142226,0.014217521268727218,0.014543265776238256,0.02009039403877151
2021-08-16,19.91230010986328,210876000,0.1359947282692481,20.0,True,-0.23755073547362926,-0.6546012674831871,20.010542188371932,19.718973286946614,17.44376104142931,-0.032305647720896245,-0.011789205652041002,0.012455336472839102,0.02003909313428295
2021-08-17,19.421228408813477,204585000,0.0748744550740943,9.0,False,-0.4910717010498047,-0.0611202731951538,19.881072998046875,19.67770144144694,17.499891429477266,-0.03676872601841267,-0.024661726588108168,0.014363434893211378,0.02039092175454675
2021-08-18,19.004018783569336,285913000,-0.0936074830098434,16.0,False,-0.4172096252441406,-0.1684819380839377,19.702125821794784,19.63339360555013,17.54241632885403,0.039053942906584024,-0.021482143995320557,0.015331680715105617,0.020550989225790316
2021-08-19,19.760587692260746,766555000,0.1856326392934291,22.0,False,0.7565689086914098,0.2792401223032725,19.682449068341935,19.629908561706543,17.58813082377116,0.14044388332773577,0.03981099562717394,0.023246300957632103,0.021518577522081722
2021-08-20,20.77665901184082,675741000,0.1063642497004767,14.0,False,1.0160713195800746,-0.0792683895929524,19.841718673706055,19.65538527170817,17.649597729576957,0.1080736635493079,0.051419084057809705,0.02963358379254013,0.023451087410012998
2021-08-23,21.91650390625,575807000,-0.1303060858497792,15.0,True,1.1398448944091797,-0.2366703355502559,20.134449822562082,19.703477541605633,17.71419153213501,-0.1485287266663151,0.05486179918338041,0.03452580686556751,0.025118245325288825
2021-08-24,21.75181579589844,297299000,0.5137836794520534,8.0,False,-0.16468811035155895,0.6440897653018326,20.363301958356583,19.754813702901206,17.77944738599989,-0.08461406329842976,-0.0075143422078643995,0.0355310028811434,0.025025106454437927
2021-08-25,22.171022415161133,347701000,0.7345300629025413,11.0,False,0.41920661926269176,0.22074638345048792,20.685976573399135,19.83371442159017,17.855467573801675,0.3079198644161867,0.019272258610324222,0.034043161827272544,0.024814475834966238
2021-08-26,22.02629852294922,237940000,0.2937132312405495,9.0,False,-0.14472389221191406,-0.4408168316619918,21.058129446847097,19.936910756429036,17.931991884443494,-0.04250732201927027,-0.006527614717170116,0.030990009875776936,0.023194093316149807
2021-08-27,22.59321975708008,304722000,-0.2587436340950631,7.0,False,0.5669212341308629,-0.5524568653356126,21.570872443062918,20.085795466105143,18.012717003292508,-0.1466872603646776,0.025738379671018663,0.02547213919485308,0.021640009424764538
2021-08-30,22.645118713378903,262580000,0.2571506826596568,18.0,True,0.05189895629882102,0.5158943167547199,21.982948303222656,20.215824063618978,18.099676216973197,0.01334585204156552,0.0022971031511591633,0.02585239854145655,0.021069419982858256
2021-08-31,22.346633911132812,259850000,0.0473534453446697,8.0,False,-0.2984848022460902,-0.2097972373149871,22.207230431692942,20.34148432413737,18.178717592027454,-0.014134283769374777,-0.013180977588328702,0.02421901255403851,0.021190879273791617
2021-09-01,22.40254020690918,201767000,0.4545729223050569,5.0,False,0.05590629577636719,0.4072194769603872,22.276664188929967,20.44245834350586,18.25602128770616,0.025413488246314092,0.0025017770460953326,0.01440690727544359,0.02004497813934717
2021-09-02,22.35761833190918,187834000,0.7141190666263387,3.0,False,-0.044921875,0.2595461443212818,22.363207408360072,20.53581320444743,18.333893002404107,-0.03207956744610506,-0.0020052134528094623,0.013862548502550937,0.020067031919129095
2021-09-03,22.80384826660156,280532000,0.3286909949672115,7.0,False,0.44622993469237926,-0.38542807165912724,22.45361110142299,20.645240020751952,18.417887030707465,0.14667176121819195,0.01995874194057201,0.01399032386748039,0.0202175871294718
2021-09-07,22.62316513061523,198107000,0.0517106519162076,13.0,False,-0.18068313598632812,-0.2769803430510039,22.538877759660995,20.75742753346761,18.499341265360513,-0.009343242752117818,-0.007923361613090374,0.014175944875032754,0.020063020118755794
2021-09-08,22.300718307495117,254434000,0.4629133600707449,5.0,False,-0.32244682312011363,0.4112027081545373,22.497091838291713,20.8617280960083,18.580708101060655,-0.14926494233466894,-0.01425294918984421,0.011767714673469064,0.020310112736432014
2021-09-09,22.138994216918945,196856000,0.405476737995537,7.0,False,-0.16172409057617188,-0.05743662207520789,22.424788338797434,20.950823084513345,18.662193383110893,-0.06557535670212095,-0.007251967777280877,0.011766992275301211,0.02034151139172801
2021-09-10,22.439476013183594,248376000,0.7733252161257974,7.0,False,0.30048179626464844,0.3678484781302604,22.43805149623326,21.04464422861735,18.752400398254395,0.23237015003822709,0.013572513426785004,0.012304059447674855,0.020399105823777755
2021-09-13,22.114036560058594,297500000,-0.48674451187253,9.0,True,-0.325439453125,-1.2600697279983275,22.39683668954032,21.133040364583334,18.837802272372777,0.15840586775539123,-0.014502988079302725,0.013499722667414723,0.020566131130410253
2021-09-14,22.203882217407227,199755000,0.4395261471686156,7.0,False,0.08984565734863281,0.9262706590411456,22.374874387468612,21.21608066558838,18.923487271202934,0.039489515614276195,0.004062833897584772,0.01367593947302882,0.020504802543286044
2021-09-15,22.302709579467773,166538000,0.6846124430497488,5.0,False,0.09882736206054688,0.24508629588113318,22.3032831464495,21.300252532958986,19.007063251071507,0.06765844178043305,0.0044509046252763085,0.010655296932606223,0.020504172659230303
2021-09-16,22.203882217407227,156033000,0.0,4.0,False,-0.09882736206054688,-0.6846124430497488,22.243385587419784,21.365859095255534,19.095600520239937,-0.0,-0.004431181857451505,0.010473154940308345,0.02024200532045938
2021-09-17,21.86246681213379,294503000,0.4381031365621656,5.0,False,-0.3414154052734375,0.4381031365621656,22.18077823093959,21.408008003234862,19.17989525265164,-0.1495751599209359,-0.015376383369831492,0.01068751012354697,0.02032544334345865
2021-09-20,21.076814651489254,349440000,-0.0256841437621686,10.0,True,-0.7856521606445348,-0.4637872803243342,22.029038293021067,21.43298473358154,19.261533715989856,0.02017880304105261,-0.035936116788453765,0.01656800847783142,0.021320083752134355
2021-09-21,21.2095890045166,204688000,0.6349363437918729,8.0,False,0.1327743530273473,0.6606204875540416,21.85334014892578,21.464749399820963,19.345681381225585,0.0843032622605153,0.006299545506415871,0.015247027549497747,0.021317227805659762
2021-09-22,21.903396606445312,268726000,0.4485176224261522,7.0,False,0.6938076019287109,-0.18641872136572074,21.823248726981028,21.531585121154784,19.4311321788364,0.31118493603825564,0.032711977671088466,0.021149858301737157,0.021714735050918647
2021-09-23,22.443470001220703,248555000,-0.0265806442812869,5.0,False,0.5400733947753906,-0.4750982667074391,21.857475553240096,21.624308395385743,19.523443073696562,-0.01435549879231169,0.02465706139003432,0.023320705846079454,0.021850405482400824
2021-09-24,22.043153762817383,217655000,0.4349624459483042,5.0,False,-0.4003162384033203,0.4615430902295911,21.820396150861466,21.696833992004393,19.612966367933485,-0.17412253020873267,-0.017836646400113176,0.024390273844886137,0.022198878144075406
2021-09-27,21.622879028320312,245215000,0.1480681575261629,10.0,True,-0.4202747344970703,-0.28689428842214126,21.737395695277623,21.745934931437173,19.697265550825332,-0.06222930559177849,-0.019065998405636275,0.025302002905032598,0.02248525635804151
2021-09-28,20.66352653503418,343069000,0.0929502139870937,12.0,False,-0.9593524932861328,-0.055117943539069195,21.566118512834823,21.770975812276205,19.764843124813503,-0.08917201953999791,-0.04436747262145957,0.029579822059365612,0.023943369257091025
2021-09-29,20.481834411621097,218394000,-0.1801356924904716,12.0,False,-0.18169212341308238,-0.2730859064775653,21.4811213357108,21.806329345703126,19.826196956634522,0.03272923647107982,-0.00879289036675468,0.026912359543014828,0.023516730302574798
2021-09-30,20.680496215820312,221009000,0.0,4.0,False,0.1986618041992152,0.1801356924904716,21.405536651611328,21.86221192677816,19.882881069183348,0.0,0.00969941462306223,0.02715398361158777,0.023127157052591687
2021-10-01,20.706453323364254,240978000,-0.2777804560580496,6.0,False,0.02595710754394176,-0.2777804560580496,21.23454475402832,21.893740781148274,19.939457194010416,-0.007210377171503981,0.001255149164365088,0.022388634741574,0.022062275295974966
2021-10-04,19.698184967041016,345635000,-0.1818170796993167,8.0,True,-1.0082683563232386,0.09596337635873287,20.842361177716935,21.857791646321616,19.98425104353163,0.18332040809992134,-0.04869343583749097,0.02183582315114798,0.021867658471945522
2021-10-05,20.415950775146484,279282000,0.1479374080896378,10.0,False,0.7177658081054688,0.3297544877889545,20.609903608049667,21.807773208618165,20.039370621575248,0.10618441326648738,0.03643816977586689,0.030087168790830378,0.020441132237713277
2021-10-06,20.664525985717773,297202000,0.14418294218099,10.0,False,0.24857521057128906,-0.0037544659086477805,20.47299603053502,21.771530214945475,20.088864432440865,0.035840305213427584,0.01217553927852788,0.03091126628491806,0.020578863022724363
2021-10-07,21.038883209228516,256919000,-0.2285941662611785,7.0,False,0.3743572235107422,-0.3727771084421685,20.52661841256278,21.73379224141439,20.142296006944445,-0.08557587739228777,0.018115935674957173,0.026739208258359168,0.02053965716869107
2021-10-08,20.795299530029297,151258000,0.2034754640069501,7.0,False,-0.24358367919921875,0.4320696302681286,20.57139914376395,21.69275894165039,20.18732484181722,-0.049563302149581115,-0.011577785606622593,0.026961716495846177,0.020602540237059666
2021-10-11,20.65953254699707,163388000,-0.5860435991060167,6.0,True,-0.13576698303222656,-0.7895190631129667,20.568404333932058,21.62830270131429,20.22872189415826,0.07956537137597156,-0.006528734189963137,0.026935930565768238,0.019952237549021406
2021-10-12,20.635570526123047,162134000,0.0715787270489861,11.0,False,-0.023962020874023438,0.6576223261550027,20.558278220040457,21.561317761739094,20.263105858696832,-0.001715170951683831,-0.0011598530034265808,0.026935170177252468,0.019931851041389444
2021-10-13,20.903114318847656,180652000,0.5083737451664724,10.0,False,0.2675437927246094,0.4367950181174863,20.730410984584264,21.513200441996258,20.30001072353787,0.13601223990345207,0.012965175466601142,0.016475359741107025,0.02003812968896465
2021-10-14,21.70873260498047,243589000,0.4830183687001249,7.0,False,0.8056182861328125,-0.0253553764663475,20.915094103131974,21.490073521931965,20.347663158840604,0.38912843036286154,0.038540586529080656,0.017074987651345967,0.021355986409898928
2021-10-15,21.82453155517578,226994000,0.0,1.0,False,0.1157989501953125,-0.4830183687001249,21.08080918448312,21.47230396270752,20.39765298631456,0.0,0.005334210536489081,0.017054236642312568,0.021384040210058745
2021-10-18,22.183916091918945,189494000,0.3994485085883748,13.0,True,0.35938453674316406,0.3994485085883748,21.24438531058175,21.451639556884764,20.450895712110732,0.14355561721178087,0.016466998883095663,0.016901208759256058,0.021277621373911006
